rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-72,-91,-84,-88,-89,-88,-90,-79,-93,-83,-92,-99,0,0,K-01
-72,-75,-84,-88,-89,-88,-90,-79,-93,-83,-92,-99,0,0,K-01
-70,-75,-84,-88,-89,-88,-90,-79,-93,-83,-92,-99,0,0,K-01
-70,-75,-84,-88,-89,-85,-90,-79,-93,-83,-92,-99,0,0,K-01
-70,-75,-84,-88,-89,-85,-90,-79,-92,-83,-92,-99,0,0,K-01
-70,-75,-84,-88,-82,-85,-90,-79,-92,-83,-92,-99,0,0,K-01
-70,-75,-84,-88,-82,-85,-90,-79,-92,-83,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-79,-92,-83,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-92,-83,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-92,-83,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-92,-89,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-92,-89,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-91,-89,-92,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-91,-89,-90,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-91,-89,-90,-99,0,0,K-01
-70,-75,-84,-91,-82,-85,-90,-86,-91,-89,-90,-99,0,0,K-01
-70,-75,-84,-91,-82,-88,-90,-86,-91,-89,-90,-99,0,0,K-01
-70,-75,-84,-91,-85,-88,-90,-86,-91,-89,-90,-99,0,0,K-01
-76,-75,-84,-91,-85,-88,-90,-86,-91,-89,-90,-99,0,0,K-01
-76,-75,-82,-91,-85,-88,-90,-86,-91,-89,-90,-99,0,0,K-01
-76,-75,-82,-91,-85,-88,-91,-86,-91,-89,-90,-99,0,0,K-01
-76,-75,-82,-92,-85,-88,-91,-86,-91,-89,-90,-99,0,0,K-01
-76,-75,-82,-92,-85,-88,-91,-81,-91,-89,-90,-99,0,0,K-01
-76,-78,-82,-92,-85,-88,-91,-81,-91,-89,-90,-99,0,0,K-01
-76,-78,-82,-92,-85,-88,-91,-81,-94,-89,-90,-99,0,0,K-01
-76,-78,-82,-92,-85,-88,-91,-81,-94,-84,-90,-99,0,0,K-01
-73,-78,-82,-92,-85,-88,-91,-81,-94,-84,-90,-99,0,0,K-01
-73,-78,-82,-92,-89,-88,-91,-81,-94,-84,-90,-99,0,0,K-01
-73,-78,-82,-92,-89,-84,-91,-81,-94,-84,-90,-99,0,0,K-01
-73,-78,-84,-92,-89,-84,-91,-81,-94,-84,-90,-99,0,0,K-01
-73,-78,-84,-86,-89,-84,-91,-81,-94,-84,-90,-99,0,0,K-01
-73,-78,-84,-86,-89,-84,-91,-79,-94,-84,-90,-99,0,0,K-01
-73,-78,-84,-86,-89,-84,-91,-79,-94,-84,-91,-99,0,0,K-01
-73,-78,-84,-86,-89,-84,-91,-79,-94,-83,-91,-99,0,0,K-01
-73,-90,-84,-86,-89,-84,-91,-79,-94,-83,-91,-99,0,0,K-01
-73,-90,-84,-86,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-73,-90,-84,-86,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-90,-84,-86,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-90,-84,-86,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-90,-84,-86,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-90,-84,-89,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-90,-84,-89,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-75,-84,-89,-89,-84,-91,-79,-93,-83,-91,-99,0,0,K-01
-70,-75,-84,-89,-89,-84,-91,-79,-93,-88,-91,-99,0,0,K-01
-70,-75,-84,-89,-89,-84,-91,-79,-93,-88,-93,-99,0,0,K-01
-70,-75,-84,-89,-89,-84,-91,-79,-92,-88,-93,-99,0,0,K-01
-70,-75,-84,-89,-89,-84,-91,-79,-92,-88,-93,-99,0,0,K-01
-71,-75,-84,-89,-89,-84,-91,-79,-92,-88,-93,-99,0,0,K-01
-71,-75,-84,-89,-89,-84,-91,-79,-92,-88,-93,-98,0,0,K-01
-71,-75,-84,-89,-83,-84,-91,-79,-92,-88,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-91,-79,-92,-88,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-91,-86,-92,-88,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-91,-86,-92,-88,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-91,-86,-92,-89,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-91,-86,-92,-89,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-89,-86,-92,-89,-93,-98,0,0,K-01
-71,-75,-84,-90,-83,-84,-89,-86,-95,-89,-93,-98,0,0,K-01
-77,-75,-84,-90,-83,-84,-89,-86,-95,-89,-93,-98,0,0,K-01
-77,-75,-84,-90,-83,-87,-89,-86,-95,-89,-93,-98,0,0,K-01
-77,-75,-84,-90,-83,-87,-89,-86,-95,-89,-93,-98,0,0,K-01
-77,-75,-84,-90,-83,-87,-89,-86,-95,-89,-93,-98,0,0,K-01
-77,-75,-84,-90,-83,-87,-89,-86,-95,-89,-93,-97,0,0,K-01
-77,-75,-84,-93,-83,-87,-89,-86,-95,-89,-93,-97,0,0,K-01
-77,-75,-84,-93,-83,-87,-89,-81,-95,-89,-93,-97,0,0,K-01
-77,-75,-83,-93,-83,-87,-89,-81,-95,-89,-93,-97,0,0,K-01
-77,-75,-83,-93,-83,-87,-89,-81,-95,-89,-93,-97,0,0,K-01
-77,-90,-83,-93,-83,-87,-89,-81,-95,-89,-93,-97,0,0,K-01
-77,-90,-83,-93,-83,-87,-89,-81,-95,-83,-93,-97,0,0,K-01
-77,-90,-83,-93,-83,-88,-89,-81,-95,-83,-93,-97,0,0,K-01
-77,-90,-83,-93,-83,-88,-89,-81,-92,-83,-93,-97,0,0,K-01
-77,-90,-83,-93,-83,-88,-89,-81,-92,-83,-93,-97,0,0,K-01
-73,-90,-83,-93,-83,-88,-89,-81,-92,-83,-93,-97,0,0,K-01
-73,-90,-83,-93,-89,-88,-89,-81,-92,-83,-93,-97,0,0,K-01
-73,-90,-84,-93,-89,-88,-89,-81,-92,-83,-93,-97,0,0,K-01
-73,-90,-84,-86,-89,-88,-89,-81,-92,-83,-93,-97,0,0,K-01
-73,-90,-84,-86,-89,-88,-89,-80,-92,-83,-93,-97,0,0,K-01
-73,-89,-84,-86,-89,-88,-89,-80,-92,-83,-93,-97,0,0,K-01
-73,-89,-84,-86,-89,-88,-89,-80,-92,-84,-93,-97,0,0,K-01
-73,-89,-84,-86,-89,-88,-89,-80,-92,-84,-91,-97,0,0,K-01
-71,-89,-84,-86,-89,-88,-89,-80,-92,-84,-91,-97,0,0,K-01
-71,-89,-84,-86,-89,-86,-89,-80,-92,-84,-91,-97,0,0,K-01
-71,-89,-84,-86,-83,-86,-89,-80,-92,-84,-91,-97,0,0,K-01
-71,-89,-84,-86,-83,-86,-89,-86,-92,-84,-91,-97,0,0,K-01
